,0
1171,-0.690503032133
1172,-2.93637077789
1173,-2.92284065782
1174,-1.24976838534
1175,-1.62986674024
1176,-2.19450170564
1177,0.746197672366
1178,0.598380917363
1179,4.43685461132
1180,3.14939071792
1181,1.40441865606
1182,-1.6659912266
1183,4.53690076185
1184,-1.0465549665
1185,7.52786261054
1186,9.43326378399
1187,3.43751471365
1188,0.911574847411
1189,-0.377475982095
1190,-1.23834631647
1191,0.121836898507
1192,1.66101801454
1193,10.4838923733
1194,10.2265955724
1195,2.83885486392
1196,-1.60099361286
1197,-4.89489691101
1198,-5.93869612675
1199,0.881492293858
1200,2.35980693716
1201,-0.857910765878
1202,-8.40418154469
1203,1.45731043025
1204,2.62747767802
1205,0.931997204119
1206,-6.95510722148
1207,3.5686256704
1208,2.91029851829
1209,8.19818817809
1210,9.45661130039
1211,9.44643201437
1212,9.41378544196
1213,9.40930889406
1214,9.37516260946
1215,8.79681001095
1216,9.0338180364
1217,9.18068980735
1218,9.42549258956
1219,9.42918192407
1220,9.43020397222
1221,-1.63781324042
1222,-2.33631572585
1223,6.16812183258
1224,-5.30280989149
1225,4.59640741791
1226,-5.23646000138
1227,2.88894875978
1228,5.71030409577
1229,-1.4292765316
1230,10.3241350812
1231,7.786631934
1232,-1.62825562407
1233,0.757557000278
1234,5.49892827874
1235,-0.859867602263
1236,10.2621715754
1237,6.72162828666
1238,8.25608077496
1239,8.4948268058
1240,1.1498666586
1241,-3.09481884775
1242,0.746006249018
1243,-8.60697296086
1244,1.86063914447
1245,1.84055861503
1246,1.83678375621
1247,1.87961667075
1248,7.45065503001
1249,1.91694502941
1250,10.3591491914
1251,2.65426928471
1252,9.43671445156
1253,8.78685755162
1254,-0.763893435611
1255,4.75416179841
1256,-2.73640403176
1257,-2.27803890469
1258,8.5145230592
1259,8.70103487193
1260,8.29499646217
1261,0.136418355443
1262,-1.44008311313
1263,5.48650691109
1264,-1.77461948305
1265,8.11260829095
1266,8.03041771113
1267,0.0259182081641
1268,-6.75529250869
1269,-2.45887616153
1270,3.0724371379
1271,0.993040238037
1272,3.3228250794
1273,3.69398854603
1274,-4.6518410629
1275,-6.85487858892
1276,3.52565757457
1277,3.20101822748
1278,-3.27551667712
1279,-3.13181661305
1280,-7.77962766138
1281,0.328464931898
1282,3.87707634241
1283,9.3725710502
1284,1.39787842507
1285,-1.51775499352
1286,-7.26108881286
1287,-4.00667008131
1288,-0.5162753458
1289,7.20814320267
1290,3.85221842004
1291,-0.726529811297
1292,0.231301407914
1293,-2.78251220233
1294,3.00912648358
1295,-0.515405060993
1296,6.9743417275
1297,6.4351696775
1298,-6.72129688138
1299,3.87081107155
1300,4.21366872707
1301,5.33288640345
1302,-5.59345998124
1303,-5.24484846517
1304,-4.68986036601
1305,-1.36804109225
1306,-0.194714072587
1307,-6.71645832305
1308,-2.20592495241
1309,5.66305885602
1310,6.0649601974
1311,-2.90689228715
1312,-1.32554066669
1313,-0.112528173566
1314,4.65088981434
1315,-2.66679078933
1316,-7.49197819961
1317,-7.41831571903
1318,-7.41166523592
1319,-7.61507269206
1320,5.03409454617
1321,8.9687253508
1322,-3.33418390212
1323,-3.29074492119
1324,5.08640957268
1325,6.01965975073
1326,0.0356967236928
1327,6.93361401596
1328,9.85246587817
1329,7.73412343308
1330,3.86885950095
1331,3.37212818824
1332,-7.87754330515
1333,10.0454481787
1334,4.13207244672
1335,0.959235689026
1336,-7.09882564139
1337,-5.53719763783
1338,-6.22476754063
1339,-5.5956069507
1340,-5.52910971124
1341,-7.07839646484
1342,4.73954590356
1343,0.126546184727
1344,6.58579365413
1345,10.3898151941
1346,1.36648454882
1347,-0.310918676658
1348,0.984182160688
1349,0.435326169111
1350,5.31790238958
1351,-0.833129498351
1352,-0.138196393466
1353,0.242280168972
1354,-2.34531085701
1355,0.698106982426
1356,-1.8371034298
1357,0.412268190337
1358,-4.06645755375
1359,-5.1609089532
1360,-6.34143352783
1361,2.74960623213
1362,4.51286131202
1363,4.98145964798
1364,5.03655878956
1365,-8.14896839927
1366,-7.18593275716
1367,9.82556064994
1368,9.7636490265
1369,9.78167721634
1370,9.7535182154
1371,-8.53601488203
1372,-0.903951022301
1373,7.42099017402
1374,-0.784554192446
1375,-8.35852666307
1376,-8.40867572946
1377,5.59933940284
1378,5.27074088109
1379,-2.39268536102
1380,9.07018872853
1381,9.85962497478
1382,9.87053130773
1383,9.09614407357
1384,9.43764545411
1385,9.50478247537
1386,5.90353045407
1387,9.49260493543
1388,9.42706691574
1389,9.06749560489
1390,8.95497878413
1391,9.42905375672
1392,9.4039257612
1393,9.61456065168
1394,7.64539230343
1395,5.92835011028
1396,-1.37457376625
1397,-1.23846960349
1398,9.21193303198
1399,10.4226939376
1400,3.72928841418
1401,7.30416984794
1402,3.96351517494
1403,-3.28626451347
1404,6.31129456293
1405,6.34691732241
1406,1.22991725237
1407,-0.203513751076
1408,8.01655902695
1409,8.38505792861
1410,-4.45816184801
1411,7.44928989069
1412,5.87845445247
1413,3.79139591354
1414,1.96813806409
1415,-1.02874560678
1416,5.17418337428
1417,7.51922381476
1418,0.0357214738849
1419,4.77359556664
1420,4.3741677363
1421,-0.0443041412069
1422,2.74293397293
1423,-2.45823595129
1424,8.41309370602
1425,0.595816594138
1426,8.9641801761
1427,-4.36956574571
1428,3.31906693096
1429,-0.266665846605
1430,7.0839669199
1431,-8.65992927601
1432,4.11771060419
1433,0.37161736943
1434,7.96290747113
